"","Scenario","Location","Vegetation","Year","Decade","Avg"
"4818","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2042,"2040",2316
"4819","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2043,"2040",2291
"4820","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2044,"2040",2274
"4821","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2045,"2040",2252
"4822","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2046,"2040",2226
"4823","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2047,"2040",2216
"4824","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2048,"2040",2205
"4825","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2049,"2040",2195
"4826","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2050,"2050",2182
"4827","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2051,"2050",2170
"4828","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2052,"2050",2155
"4829","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2053,"2050",2138
"4830","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2054,"2050",2117
"4831","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2055,"2050",2096
"4832","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2056,"2050",2136
"4833","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2057,"2050",2116
"4834","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2058,"2050",2103
"4835","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2059,"2050",2081
"4836","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2060,"2060",2066
"4837","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2061,"2060",2056
"4838","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2062,"2060",2043
"4839","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2063,"2060",2021
"4840","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2064,"2060",2016
"4841","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2065,"2060",1996
"4842","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2066,"2060",1974
"4843","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2067,"2060",1969
"4844","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2068,"2060",1962
"4845","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2069,"2060",1937
"4846","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2070,"2070",1934
"4847","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2071,"2070",1924
"4848","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2072,"2070",1908
"4849","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2073,"2070",1890
"4850","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2074,"2070",1889
"4851","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2075,"2070",1872
"4852","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2076,"2070",1854
"4853","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2077,"2070",1834
"4854","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2078,"2070",1817
"4855","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2079,"2070",1796
"4856","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2080,"2080",1780
"4857","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2081,"2080",1765
"4858","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2082,"2080",1748
"4859","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2083,"2080",1731
"4860","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2084,"2080",1713
"4861","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2085,"2080",1697
"4862","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2086,"2080",1683
"4863","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2087,"2080",1667
"4864","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2088,"2080",1651
"4865","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2089,"2080",1623
"4866","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2090,"2090",1607
"4867","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2091,"2090",1581
"4868","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2092,"2090",1564
"4869","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2093,"2090",1544
"4870","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2094,"2090",1522
"4871","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2095,"2090",1536
"4872","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2096,"2090",1520
"4873","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2097,"2090",1523
"4874","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2098,"2090",1505
"4875","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2099,"2090",1483
"4876","SRES A1B","Northwest Interior Forest South","Graminoid Tundra",2100,"2100",1475
"4877","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2009,"2000",13432
"4878","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2010,"2010",13441
"4879","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2011,"2010",13447
"4880","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2012,"2010",13452
"4881","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2013,"2010",13469
"4882","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2014,"2010",13459
"4883","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2015,"2010",13455
"4884","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2016,"2010",13465
"4885","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2017,"2010",13477
"4886","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2018,"2010",13469
"4887","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2019,"2010",13476
"4888","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2020,"2020",13485
"4889","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2021,"2020",13493
"4890","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2022,"2020",13494
"4891","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2023,"2020",13504
"4892","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2024,"2020",13530
"4893","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2025,"2020",13527
"4894","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2026,"2020",13529
"4895","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2027,"2020",13542
"4896","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2028,"2020",13564
"4897","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2029,"2020",13575
"4898","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2030,"2030",13582
"4899","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2031,"2030",13586
"4900","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2032,"2030",13587
"4901","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2033,"2030",13585
"4902","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2034,"2030",13592
"4903","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2035,"2030",13612
"4904","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2036,"2030",13614
"4905","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2037,"2030",13614
"4906","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2038,"2030",13628
"4907","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2039,"2030",13639
"4908","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2040,"2040",13643
"4909","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2041,"2040",13648
"4910","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2042,"2040",13643
"4911","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2043,"2040",13666
"4912","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2044,"2040",13679
"4913","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2045,"2040",13686
"4914","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2046,"2040",13700
"4915","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2047,"2040",13701
"4916","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2048,"2040",13704
"4917","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2049,"2040",13701
"4918","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2050,"2050",13719
"4919","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2051,"2050",13723
"4920","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2052,"2050",13726
"4921","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2053,"2050",13731
"4922","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2054,"2050",13737
"4923","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2055,"2050",13754
"4924","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2056,"2050",13700
"4925","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2057,"2050",13706
"4926","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2058,"2050",13714
"4927","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2059,"2050",13724
"4928","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2060,"2060",13723
"4929","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2061,"2060",13727
"4930","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2062,"2060",13734
"4931","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2063,"2060",13756
"4932","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2064,"2060",13760
"4933","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2065,"2060",13777
"4934","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2066,"2060",13799
"4935","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2067,"2060",13804
"4936","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2068,"2060",13797
"4937","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2069,"2060",13826
"4938","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2070,"2070",13822
"4939","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2071,"2070",13825
"4940","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2072,"2070",13824
"4941","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2073,"2070",13840
"4942","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2074,"2070",13824
"4943","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2075,"2070",13828
"4944","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2076,"2070",13839
"4945","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2077,"2070",13852
"4946","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2078,"2070",13860
"4947","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2079,"2070",13875
"4948","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2080,"2080",13885
"4949","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2081,"2080",13895
"4950","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2082,"2080",13897
"4951","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2083,"2080",13903
"4952","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2084,"2080",13919
"4953","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2085,"2080",13935
"4954","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2086,"2080",13948
"4955","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2087,"2080",13950
"4956","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2088,"2080",13963
"4957","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2089,"2080",13970
"4958","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2090,"2090",13985
"4959","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2091,"2090",13998
"4960","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2092,"2090",14008
"4961","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2093,"2090",14020
"4962","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2094,"2090",14039
"4963","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2095,"2090",14022
"4964","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2096,"2090",14036
"4965","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2097,"2090",14021
"4966","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2098,"2090",14027
"4967","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2099,"2090",14029
"4968","SRES A1B","Northwest Interior Forest South","Shrub Tundra",2100,"2100",14035
"4969","SRES A1B","Northwest Interior Forest South","White Spruce",2009,"2000",38463
"4970","SRES A1B","Northwest Interior Forest South","White Spruce",2010,"2010",38552
"4971","SRES A1B","Northwest Interior Forest South","White Spruce",2011,"2010",38602
"4972","SRES A1B","Northwest Interior Forest South","White Spruce",2012,"2010",38779
"4973","SRES A1B","Northwest Interior Forest South","White Spruce",2013,"2010",38770
"4974","SRES A1B","Northwest Interior Forest South","White Spruce",2014,"2010",38316
"4975","SRES A1B","Northwest Interior Forest South","White Spruce",2015,"2010",38324
"4976","SRES A1B","Northwest Interior Forest South","White Spruce",2016,"2010",38386
"4977","SRES A1B","Northwest Interior Forest South","White Spruce",2017,"2010",38480
"4978","SRES A1B","Northwest Interior Forest South","White Spruce",2018,"2010",38466
"4979","SRES A1B","Northwest Interior Forest South","White Spruce",2019,"2010",38524
"4980","SRES A1B","Northwest Interior Forest South","White Spruce",2020,"2020",38591
"4981","SRES A1B","Northwest Interior Forest South","White Spruce",2021,"2020",38621
"4982","SRES A1B","Northwest Interior Forest South","White Spruce",2022,"2020",38681
"4983","SRES A1B","Northwest Interior Forest South","White Spruce",2023,"2020",38726
"4984","SRES A1B","Northwest Interior Forest South","White Spruce",2024,"2020",38874
"4985","SRES A1B","Northwest Interior Forest South","White Spruce",2025,"2020",37717
"4986","SRES A1B","Northwest Interior Forest South","White Spruce",2026,"2020",37805
"4987","SRES A1B","Northwest Interior Forest South","White Spruce",2027,"2020",37899
"4988","SRES A1B","Northwest Interior Forest South","White Spruce",2028,"2020",37953
"4989","SRES A1B","Northwest Interior Forest South","White Spruce",2029,"2020",38016
"4990","SRES A1B","Northwest Interior Forest South","White Spruce",2030,"2030",37994
"4991","SRES A1B","Northwest Interior Forest South","White Spruce",2031,"2030",38019
"4992","SRES A1B","Northwest Interior Forest South","White Spruce",2032,"2030",38097
"4993","SRES A1B","Northwest Interior Forest South","White Spruce",2033,"2030",38209
"4994","SRES A1B","Northwest Interior Forest South","White Spruce",2034,"2030",38242
"4995","SRES A1B","Northwest Interior Forest South","White Spruce",2035,"2030",37875
"4996","SRES A1B","Northwest Interior Forest South","White Spruce",2036,"2030",37823
"4997","SRES A1B","Northwest Interior Forest South","White Spruce",2037,"2030",37745
"4998","SRES A1B","Northwest Interior Forest South","White Spruce",2038,"2030",37873
